Gene names,Mori sector,wt_mass_fraction_poor,wt_mass_fraction_rich,rela_mass_fraction_poor,rela_mass_fraction_rich,wt_mass_fraction_poor_err,wt_mass_fraction_rich_err,rela_mass_fraction_poor_err,rela_mass_fraction_rich_err
gadW,U,1.9181646573511855e-06,2.5161923849072373e-07,5.745865222941752e-06,5.947288227286135e-06,1.9181646573511855e-06,2.5161923849072373e-07,6.997616227986313e-07,9.300051339570404e-07
gmhA,S',0.0003225533155451118,0.00035608912061465235,0.00032351811570391603,0.0003426192139224422,6.7660734402094896e-06,6.621782644025952e-06,4.867304452885055e-06,1.4430875903570902e-05
gmhB,S,6.863100566588826e-05,4.723546126795557e-05,9.576284814746277e-05,6.812862944276008e-05,2.520505587168007e-06,1.2707328403384888e-06,3.886588185417706e-06,6.345050782983282e-06
gadC,A,1.4833721875422735e-06,0.0,2.7164669354490247e-05,8.633787037042005e-05,5.326112436577614e-07,0.0,4.209582852392174e-06,4.943912393389495e-06
cbpM,U,8.522814218483051e-07,8.646931191366813e-07,3.1823290093069354e-05,6.369924524061911e-06,2.65077122418893e-07,8.646931191366813e-07,1.7909591288676378e-05,2.4240687265326762e-06
clpB,S',0.0011348369267662117,0.0013207136027075777,0.0013459515297017896,0.0014280685054328314,7.965973835795176e-07,2.134228771765107e-05,5.13515626396992e-05,2.942351817378794e-05
mlaF,A',0.00016091376981170982,0.0001588185187883511,0.00018085066621367833,0.00018518148089014642,3.6052339214040876e-07,3.2105602072953984e-05,1.2098543323112499e-05,1.4908614673208627e-05
yheS,R,0.0001791293155681777,0.0002218100427990058,0.0001693704638235505,0.00019119216612726052,7.382602212606217e-06,2.6787211279420594e-06,7.669232059023226e-07,3.199286227045247e-07
yhbS,S',7.239999941599001e-05,6.018682463447388e-05,0.00011645208085468578,8.026223474155166e-05,3.786188840715872e-06,1.7136520292197557e-06,4.685809145772269e-06,2.1874729083281365e-06
amiC,S',2.7294149400947356e-05,6.993305871777094e-05,5.5045545076724654e-05,6.868172698809696e-05,1.3794584798396595e-06,3.141700589119774e-07,1.0531130121358178e-06,1.265403994115534e-06
zntB,U,2.018621039849217e-05,1.0683514561556312e-05,3.2837898644181764e-05,2.7836936786986263e-05,9.174873108241614e-07,1.4466591682858382e-07,4.441987482672049e-06,1.3439804067994615e-06
yddW,U,7.13007637303768e-06,9.00896901756712e-06,7.306142810541193e-06,6.3771089067089e-06,5.401871325575339e-07,1.907710423051103e-07,9.964696515761948e-07,1.914016602178036e-08
ypfJ,S',0.0001371534151737056,0.00012936231872330027,0.00020425451775445353,0.00018698667025483036,9.917226988195946e-06,1.0533462032086705e-06,8.69484692164647e-06,3.972440060198278e-06
ynbE,A',1.0119446351533289e-05,1.0380060637071558e-05,1.0609538894821504e-05,1.3641472716548557e-05,1.1298484029132826e-06,9.605205192303345e-08,1.1760961355613852e-07,4.8537178468402884e-08
ydcL,S,0.0001343152166253291,7.358182320696066e-05,0.0002931909487069932,0.00023645254776562112,7.36298204850354e-07,7.294705909260762e-07,5.990136827979084e-06,4.195324370116131e-06
ydcY,S',9.972245602692375e-05,6.407844584561035e-05,0.00011459348486293327,4.806054137792644e-05,7.307893361223244e-07,4.424617492411574e-06,1.2067185170151e-06,9.51719962674468e-06
ydfZ,S,8.316103390011894e-06,6.186779306608281e-05,1.6785005090048e-05,1.9213592550272488e-05,9.55073871467262e-07,1.1780356154845344e-05,6.917713172389411e-07,9.454365432103094e-07
cnu,R,1.689731230934501e-05,3.38692317664146e-05,1.0805273696300547e-05,2.6944412352153174e-05,1.669995911209092e-06,1.8191244071471654e-06,2.0672414900728675e-06,2.7301775636044865e-06
ydiH,A',4.566432752547471e-06,5.674799080233152e-06,5.1305955153097346e-05,4.3836160539621966e-05,6.373804314792155e-07,7.697424855139862e-07,4.247820187672684e-06,4.617647627891043e-06
ydiZ,S',0.0,0.0,1.3766768416354547e-05,1.8188318212984316e-05,0.0,0.0,8.600487089167356e-07,8.455500980593923e-07
yeaK,S',6.08185197247763e-05,3.8328571036424285e-05,0.00012469379369585637,9.900835122589286e-05,3.0109312866980606e-06,2.5297065160022633e-06,4.553560432755564e-06,3.1071866992031046e-05
yoaC,S,9.886058406311285e-06,1.6589163815909764e-05,2.033798382341105e-05,2.146336328609555e-05,6.238137345067797e-08,1.9860731552110362e-07,1.1024917122444559e-06,4.6403061642471695e-07
yoaF,C',4.960521723880505e-06,1.175125787077915e-05,5.371649510374758e-05,1.805825625900975e-05,5.231440463098413e-09,4.148770969730367e-07,4.8462118459882546e-05,1.2096599292676805e-07
yebO,R,1.3239814847340217e-05,1.6523261462422965e-05,8.914439284188428e-06,9.442054015341003e-06,1.0687134925667216e-06,2.314889635210121e-06,8.68402178791189e-07,6.897921370343331e-08
yebV,S,0.0,1.6067369178252356e-06,2.254307403352645e-05,6.371096755062179e-05,0.0,1.930085978605179e-07,1.2061121161298956e-07,3.3747742611917665e-06
yebY,R,0.00014593810161841005,0.00012203247982159065,0.00014991119195294683,0.00011073789986331417,1.7084192863772019e-06,9.885079521641202e-07,6.480842634592994e-07,2.7123261969280745e-06
yodD,U,6.912904284712111e-07,2.918095303405993e-07,3.3896595863106774e-06,2.1905888472449134e-06,2.1257729228728916e-07,2.862716548594759e-08,5.052081270203802e-07,1.2317339196521996e-07
rcnR,S',7.280041858909225e-06,1.4765916503137787e-06,8.87304094260128e-06,2.2049548852458545e-06,6.331711861581495e-07,3.8279401024229e-09,1.3155059127023544e-07,1.5547995245714553e-08
rcnB,S',3.8761127339423745e-05,6.116398830987739e-05,7.017271111995043e-05,8.180062557927322e-05,1.713474753996182e-07,6.550110587655126e-07,2.776900946579089e-07,6.072904352866362e-07
yfcL,R,4.853954268402138e-05,8.915494681243304e-05,4.5256705355599105e-05,5.85654913207733e-05,5.243613000954905e-07,2.119142960016849e-06,6.541429020845316e-07,3.3407856362517317e-07
yfgG,S',3.564116303598099e-06,5.67804753624496e-06,7.382539945367845e-06,9.429059199407912e-06,4.50551864346762e-08,1.4942933256203208e-07,2.1705576449585145e-07,3.407693314467184e-07
queE,A,4.4141541012978066e-05,4.0706219101898184e-05,5.035487651914872e-05,3.4797825040758096e-05,5.802426851049603e-06,2.658554846345193e-07,2.1740224320588247e-06,7.638951577954255e-07
cptB,U,2.7291546609979288e-05,3.165986195642613e-05,2.8082404564334012e-05,0.00017897936071675135,3.317309581176096e-06,1.0394304802372262e-06,1.8957588889444388e-06,2.1328876107414436e-06
yggT,S',4.234576266186905e-05,4.771613459943438e-05,3.734496618216805e-05,3.806437567637515e-05,1.294560118259728e-06,1.5594434061030974e-06,3.6198641888024485e-08,1.3900514269251864e-06
yqjD,S,0.0001351975193951983,8.551710467867658e-05,0.0004055383870984838,0.00021123750233557472,4.816566425012487e-06,5.63523389789443e-07,1.0392617352527895e-05,7.5556018684772215e-06
yqjE,S,3.978432688777768e-06,4.2796996724292445e-06,1.4984982431892918e-05,2.121123599256411e-05,4.4309596573020986e-08,3.555002485294653e-06,2.619788357306858e-06,7.789300412119991e-07
yqjI,R,4.255717179737368e-05,6.957066379997836e-05,4.713951954706395e-05,4.992824942147101e-05,2.8333310375670702e-06,4.882654995381052e-07,1.8090365019494012e-06,8.594971769084682e-07
yhaV,U,2.298469887464089e-06,4.623794880734782e-06,2.5100062660584675e-06,6.172716215741638e-06,8.624091513127528e-08,5.6213265708746914e-08,1.216387580603528e-09,1.181593695639605e-06
yraP,S',0.00012898674191240005,0.000136455613766752,0.00015845757325794874,0.0002370727917961849,1.2682225979402452e-06,8.609287946370684e-07,5.368926450102378e-06,4.497873879677396e-06
yhbT,R,5.587194488712508e-06,7.212279257549414e-06,2.871324333996065e-06,1.6439084492235992e-06,2.761503401588274e-07,7.69852954354204e-07,1.1960875266645955e-06,3.9171977952173763e-07
mlaB,A',4.131618128303245e-05,5.626107890365914e-05,5.0510894004771826e-05,8.620108800751084e-05,1.8571402504945534e-06,5.41829413660541e-06,1.1426622875427806e-06,1.6862043214223543e-07
mlaD,A',0.00010704846888514007,0.00018248810041261,0.0001363614125555674,0.00022178761586352696,1.994283841211387e-06,1.394885768692739e-05,3.158078145401038e-06,1.8515335026967548e-05
mlaE,A',5.1748482535856575e-05,2.9290609930653366e-05,6.186190678072453e-05,4.563941564975237e-05,1.441587971652542e-07,8.499535962579674e-07,1.7386976737349556e-06,1.0411705152250805e-07
yrbL,U,2.4708719964179116e-05,2.8703129959135073e-05,1.6189655835057604e-05,6.988556481482056e-06,7.279690456475245e-07,1.8715261905012573e-06,1.6809647723203455e-06,3.3609976047489456e-07
zapE,S,0.0001062077733449869,8.395024341462951e-05,0.00011146149454943275,0.00011433685875937582,2.412553369191598e-06,5.322212441725115e-06,9.038364010728261e-07,6.268967939815879e-07
yheO,S,6.398720261361607e-05,4.250058254634709e-05,7.42584365423517e-05,6.063678675468803e-05,1.5133866111585032e-06,1.3713575232693254e-06,8.002357951006952e-07,8.124922802549461e-07
yrfG,U,5.2751462025309244e-05,6.63409518134949e-05,3.395542834089125e-05,2.392724285472376e-05,8.759378709946868e-07,3.4299648753968154e-06,1.3081224722952092e-06,2.642288131985989e-07
ygdI,S,1.2112641567184914e-05,9.486946485544544e-06,5.313234503985396e-05,5.444168869666692e-05,2.637549945285561e-08,2.2626873493090884e-07,2.9410391304741815e-06,2.2665864257021283e-06
ygdR,S,4.390867246666293e-06,3.977291679231951e-06,9.718844083107737e-06,2.1947693378672687e-05,2.5766879434208613e-06,2.218299786962256e-06,2.7211617272382277e-06,5.912987558999748e-06
yqcA,S,4.879550741843603e-05,3.1228211357960234e-05,9.112306587650618e-05,6.503589282651795e-05,1.0264979341200938e-06,3.160897787348235e-06,4.485083978859066e-06,3.247188635500772e-06
yfcD,C,0.00015952716785388676,0.00011151133403859917,0.000133582429420122,0.0001063234364460703,3.734629781916587e-06,3.276470684618919e-06,1.183226295876371e-06,2.8024795839673514e-06
queD,R,4.869611322890085e-05,3.8228546363298795e-05,2.9020157389081074e-05,2.658483165199059e-05,7.240676282158989e-07,1.1630542136303591e-06,3.257902641260357e-07,2.940741314781871e-07
diaA,S',5.932766837430571e-05,2.9993836977969803e-05,8.24240105382488e-05,4.294442110128592e-05,1.160312211920375e-07,1.3038498294613165e-06,6.7789088368998165e-06,6.29177886203638e-07
bepA,S,0.00010004373408993691,6.657191124479095e-05,0.00014077308004078202,0.00014563789808470751,8.10377041431636e-06,4.4107511422334484e-07,5.651592111133457e-06,4.987344293310805e-06
yggS,R,0.000140377657251546,0.0001533499345257967,0.00012448841446722114,0.00014123555746282224,5.257701643438317e-06,1.6780360640071746e-06,7.422971503857698e-06,1.3155779594969084e-06
rsmI,A',0.00016211339574888497,0.00016424408533197266,0.00015484905182771652,0.0001628009619181923,9.011765672465926e-07,6.389040597982261e-06,3.6947079402905594e-07,1.93536374533248e-06
yfcE,S',0.00016343796581219915,0.00020699341619522237,0.0002740622249883175,0.0002837700040731973,4.1393812506087965e-06,7.657439251727085e-06,1.6718718814833704e-06,2.167990167294221e-05
ygdQ,U,4.758594647388697e-06,4.0902944904163274e-06,2.1917358452651256e-06,2.365645814765608e-06,2.7758669777621297e-07,4.937590412948009e-07,7.584231011258565e-08,4.3043112757763675e-08
yqhA,S',2.9903538629825022e-05,3.389590261840797e-05,3.34024802665169e-05,2.5824674072199136e-05,3.617868528989e-06,1.8942575824927117e-06,1.1339681176182755e-06,5.7047164322406405e-06
yoaH,U,1.7610451361465934e-06,1.4729408188558175e-06,2.476559366356746e-06,2.311462904883735e-06,2.4453847245781226e-07,1.3618425561830178e-07,8.328801037718253e-08,4.9823687377361635e-08
nemR,U,1.3359203387182696e-06,2.5342689460809855e-06,1.6087790017619363e-06,2.0607590986017156e-06,1.3670137703226403e-08,2.438903654548626e-07,2.627819920398033e-08,7.140115875595507e-07
ynfC,U,1.0838947027099436e-05,1.0239814003485413e-05,1.133029794568955e-05,1.5152330428515807e-05,5.122643781278371e-08,4.872885360464211e-07,1.0703323502469546e-06,3.491122681269814e-06
yobD,U,7.496598903114304e-06,2.426615376435814e-06,5.5081146655282995e-06,8.209822650216033e-07,1.1537591926867773e-06,7.841321105911901e-08,5.057692398980999e-07,8.209822650216033e-07
yqfB,S',7.879847387665794e-05,9.13878403180608e-05,0.00010422040915187097,0.00010190841647327683,1.479460069960011e-06,3.0042319284323923e-06,1.964987196497051e-06,8.964297124653173e-07
yheU,S,5.192243832124689e-06,1.9969997393637563e-06,8.538646910140538e-06,4.6165169481326986e-06,2.9799567175054015e-06,2.7926110569090366e-07,2.701275486406531e-07,1.3853553422307636e-06
yhaJ,S,3.0434225605920434e-05,3.320662740011853e-05,9.274944732021032e-05,0.00011637041802465441,2.100813923981209e-06,2.7350378595094186e-06,6.186555685793771e-06,2.7425636726176506e-06
aaeR,U,1.7584065068861005e-05,3.7907799805944376e-06,2.3392496844033047e-05,8.316536528045102e-06,4.741093550182684e-07,9.99601903479119e-08,1.4047305063163319e-06,1.949518149120876e-06
hicB,U,2.8777021595727094e-05,1.7904350162867624e-06,1.6872910450500724e-05,5.245467773386567e-06,5.749382504090591e-07,3.4542106327841674e-07,7.810035975313658e-07,4.490070982753327e-07
yhbP,U,1.0148328152001162e-05,3.7144943125457453e-06,1.600049068050231e-05,1.0734185691504835e-05,1.767947559967021e-06,9.565124961566845e-07,1.5649954508070583e-06,6.715425797808371e-08
cutC,S',5.098698923532883e-05,4.673721892127636e-05,0.00011267942421927377,8.864710162717718e-05,6.937842043433676e-07,2.545319523944091e-06,3.8665677145691485e-06,1.3838674022250894e-06
hldD,A',0.0006448096385054944,0.0010959976702754443,0.0006077853980590171,0.0008165524226339195,9.439932964179303e-07,1.4393772243897433e-06,1.5061963622493455e-06,3.5059923833647756e-06
grcA,S,0.00043224978083614634,0.001633732872237881,0.0006342873180587186,0.0006634426057877506,3.498560465394114e-05,0.00011684049849491776,3.969641119049819e-06,3.2983019859692876e-05
sra,S,2.2673062223730443e-07,0.0,6.684409090027671e-06,1.365671858118256e-05,1.2131496454892923e-07,0.0,2.370733550605892e-06,6.441245737439444e-07
yjbJ,S',5.507903570961527e-06,1.1543077640387723e-05,3.080811222795549e-05,0.00020195890708271167,1.5767794955149483e-07,5.692550246448002e-06,2.000650545666064e-06,9.504881690805295e-06
tadA,U,1.0263381186598011e-05,1.075676153389642e-05,9.549847235808047e-06,7.93301443778328e-06,1.3387835564010539e-07,3.3386758557937386e-07,4.4377236674592497e-07,9.058763392654219e-08
rsmJ,A',3.137425990394137e-05,2.5275830344484357e-05,2.9899146457062088e-05,2.7541246199343335e-05,2.4354074871954954e-06,2.1835981321128656e-07,4.717078993553161e-06,1.4844390487015998e-06
rpsU,R,0.002701681691090409,0.002966442799835177,0.0019572654427928745,0.001968936725843194,7.045058354814438e-05,4.126018323415679e-05,0.00010022848169881273,9.247885473457782e-06
grxA,A',2.2137027440938656e-05,2.0357388193766437e-05,3.1184568347778256e-05,2.4950403172907623e-05,1.0066312865030647e-06,3.28467501058835e-07,1.1568387930701734e-06,4.1444553054577847e-07
atpE,S',0.00037797228712959193,0.0004917011793572728,0.000334996080854344,0.0004205431426948079,6.606378989508759e-06,2.6447075224191133e-05,1.3082845651646996e-05,2.50194554288957e-05
nfi,S,1.2191826980425216e-05,1.7097884036472135e-05,2.7726095018075065e-05,3.422318877150668e-05,6.022184872521242e-07,9.412775304204958e-06,1.548849786557331e-06,2.477313128952641e-07
pepA,S',0.0006115387786787905,0.0006430548890827453,0.0010046830427732512,0.0010944698628309174,2.2475750205720182e-05,2.3635251842405206e-05,3.088992712146644e-05,3.738669835143607e-06
rplY,R,0.0012683589586178652,0.0023118872057117674,0.0014030725452487925,0.0014840377114927828,3.31994363161601e-05,8.046059728878362e-08,5.920127019270723e-05,7.091044618185891e-05
sdhC,C,0.00033387404265270923,0.00016668872246293793,0.0002854122275174151,0.00013278337317238354,1.5218063869099492e-05,3.7213453679213688e-06,1.812267328625322e-05,8.841437434465866e-06
infA,R,0.00039178975888001604,0.0005753676458276138,0.00025987287985536583,0.00036251890283496986,3.784890329132552e-06,1.4429542482685177e-05,2.1261246655708267e-05,3.7722435033437675e-06
baeR,S',6.890991972140917e-05,5.461987519034779e-05,0.00013296076871960503,0.00013362704382077867,1.0302464473369187e-06,1.8335136052112725e-07,5.598971436435575e-06,1.4655153980866497e-07
yefM,S',5.48036247181655e-06,6.986518373986941e-06,5.927311602898802e-06,7.137697466287219e-06,1.1538196188915662e-07,5.667476385985777e-07,1.2370485779179827e-07,1.3091236874154035e-07
fieF,U,1.625784667785841e-05,1.6826071327261817e-05,2.0842096508901132e-05,1.884866511921551e-05,1.8599251307170457e-07,1.3525976945989513e-06,9.038372208981807e-07,7.948740027641755e-07
rcsF,S,0.00019031611980625687,0.00024966219352130434,0.00019947686630097814,0.00029829396762274824,4.231365186021377e-06,2.021229012036819e-08,9.12838136447182e-06,6.581426724334711e-06
tatC,R,2.116916505701523e-05,3.035285149565095e-05,2.017752594793907e-05,2.9759351188416212e-05,1.8939007876949814e-07,1.652693681266295e-07,2.1714460319345686e-06,1.3917944652918974e-06
tatB,S',2.494780775780577e-05,5.4144976090886586e-05,2.3498112835033036e-05,5.2419162371143075e-05,1.926704449677158e-06,7.246213361858368e-06,2.260139890495833e-06,2.758963606426961e-07
tatA,S',0.00014748711807192292,0.00012893452074859722,0.00017643430659970737,0.0001824749674604741,1.0780040522364708e-06,2.514540787537062e-06,6.859902552863145e-06,3.5695638141776837e-06
adk,A,0.00100415269762766,0.0010944196883823508,0.0011566066607883244,0.0011802056569765297,1.6319702817887212e-05,1.3639727053137824e-05,5.690112053708394e-05,1.0624399180438038e-05
fadD,S,5.0392591390571064e-05,7.468522228212707e-05,6.332792230509288e-05,6.042937237986558e-05,2.296546773567103e-06,5.017443816581545e-07,2.072850601102774e-06,3.6846661497933e-06
cutA,U,4.223638237316992e-05,3.347137284026913e-05,0.00011641310459984734,0.00012054209330193684,5.2875414354658065e-06,3.5866968895725544e-07,5.176114264928607e-06,2.885474588508802e-06
ccmE,U,1.0930282574583563e-05,1.8096182944031903e-05,7.313294259622075e-06,1.27651869987408e-05,1.000430582082971e-06,1.1724769108789319e-06,2.571519682751952e-06,1.733862411741799e-07
apt,R,0.00022562582323873746,0.00018605266126016368,0.00014317717070771012,0.0001365210845654039,2.2599399351732135e-05,2.259291015095889e-05,2.6041395685635655e-06,6.289638264842068e-06
lpp,S',0.0005940471707969531,0.001451213941935763,0.0006781981233312116,0.0016114908443129407,2.1333658848655544e-05,4.065999229388331e-05,2.0283769697253316e-05,0.00011877496370514074
crr,A',0.00148361845401926,0.0014204574151627078,0.0021669426112218403,0.0021149688863450634,5.478303983806306e-05,0.00020009845646236845,2.874449473023468e-05,1.944198536478871e-05
ptsG,U,0.002696480014101118,0.0014980265580963837,0.001373126806305324,0.001042876452256977,2.1996112166673774e-06,4.97425377659241e-05,1.3876729233354597e-05,3.482244806248371e-06
